SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,Tempo,TimeSignature,Title,ArtistFamiliarity,ArtistHotttnesss,Loudness,StartOfFadeOut
133,SOVZBDR12A6702012E,6949,Nothing Else Matters,ARTDBI61187FB48479,Marvin Sapp,270.68036,166.275,4,More And More  (LP Version),0.7337146964873255,0.4596654567282773,-11.061,267.906
134,SOPWKSS12AC468E659,735425,A Tribute to The American Horse,ARSE6YI1187B9B9CD2,James Hunter,188.73424,114.971,4,Cowboy Ways,0.6254432620438771,0.4315269192148132,-7.04,178.463
135,SOCCQIQ12A8C13C76B,158078,Mis Momentos,AR6C8EJ1187FB3F473,Nelson Ned,211.80036,144.651,4,Brasas Vivas,0.4986636485778975,0.3218826899456761,-15.357999999999999,202.44299999999998
136,SODBMZD12A8C134232,199953,Mish Mash_ Le Blues European: Musique Slave Et Klezmer,AROI96Z1187B9A5304,Mish Mash,254.32771,152.005,1,Kolomeyke,0.505644261572307,0.351210536532264,-11.213,249.858
137,SOBUWPY12A8C1446C0,329135,In this Life,ARIOSKN1257509BCE1,Cama,210.36362999999997,155.07399999999998,1,In This Life,0.4061874492750627,0.27345372725278577,-5.904,201.497
138,SORWXUP12A58A79E65,276924,Best Of Maxi Priest,ARI0PUX1187FB3F215,Maxi Priest,301.81832,61.971000000000004,1,"roovin' In The Midnight""",0.6610013371011454,0.4468907265493133,-8.095,289.332
139,SOJEVZW12A8C133988,193554,Signify (Special Edition),ARYO9BU1187B9ADA88,Porcupine Tree,416.80933999999996,124.04,5,Waiting,0.8302522617224859,0.5079658021593736,-7.982,396.533
140,SOOODKC12AB018462F,409813,Bravo Alayki Rare recording,ARZ507V1187FB4425E,Ragheb Alama,413.36118,191.196,4,"'chek Ouyounik (2009 Digital Remaster)""",0.5542264666164733,0.4249318351787764,-8.804,408.50300000000004
141,SODOLVO12B0B80B2F4,440990,In Your Honor,AR6XPWV1187B9ADAEB,Foo Fighters,117.00200000000001,152.127,4,Hell,0.8392753929272774,0.5507620846559074,-5.699,114.712
142,SOEHWGF12A6D4F8B2B,302176,Essential R&B Hit Selection,AR6PJ8R1187FB5AD70,Shakira Featuring Wyclef Jean,217.36444,100.023,4,"ips Don't Lie (featuring Wyclef Jean)""",0.8331785608902065,0.6822631767638205,-5.152,212.16099999999997
143,SOOZLTC12A6D4FBE91,124344,20 Suosikkia / Rautalankaklassikot / Kolme kitaraa,AR4CG3B1187FB5B861,The Avengers,122.72281000000001,192.688,4,Juoksuhauta-twist (El\xc3\xa4m\xc3\xa4 juoksuhaudoissa),0.5749739006961437,0.4225149401307247,-9.965,117.03399999999999
144,SOOSYMY12AB01888CD,762519,Talk To Your Daughter,AR7BMMV1187FB5B2D7,Robben Ford,203.98975,154.322,4,I Got Over It (Album Version),0.6048204319182022,0.3838774936335668,-11.975999999999999,182.921
145,SOPBKEB12A6D4FD777,177029,American Songbook - Bacharach,AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,192.44363,236.00599999999997,4,One Less Bell To Answer,0.378013152138856,0.3394084863551408,-10.229,178.66
146,SOEWQYW12AB0183FDE,517150,Nha Vit\xc3\xb3ria,AREEMIN11F4C848971,Gil Semedo,285.36118,150.666,5,Festa,0.4415934415039667,0.3828699558929602,-6.284,274.715
147,SOFBQIA12AB0182219,512234,Gira Me Ver\xc3\xa1s Volver,ARBJSO81187B9BA09B,Soda Stereo,225.12281000000002,175.421,1,Te Hacen Falta Vitaminas,0.7111657865776896,0.4668269925271874,-3.818,203.593
148,SOHDDHR12AB0183552,517488,Scarcity,ARBGJLS11F4C83D4B9,Xmilk,123.66322,104.15299999999999,4,Sense And Trick,0.4621406002070351,0.32138373011129995,-4.633,119.705
149,SONWQQX12AC3DF6762,776019,Fire,ARVNDLR1187B99CA1B,Dolce; Oscar G.,525.16526,127.27799999999999,4,Fire (Oscar G Space Vocal Mix),0.4715772815126282,0.3370893003321005,-5.602,513.724
150,SOGXFIF12A58A78CC4,696947,Hanging On (Premiere Performance Plus Track),AR5LZJD1187FB4C5E5,Britt Nicole,204.06812,160.165,4,Hanging On (Medium Key Performance Track Without Background Vocals),0.6695001252208089,0.5444462769036911,-5.157,193.562
151,SOIPNSZ12A8C144128,477268,Grim Prospects Remixes - Prospects Are Getting Grimmer,AR3WMW01187B9921F7,Schizoid,166.00771,86.09100000000001,3,Grim Prospects (Version 2 Remix),0.4955596515140681,0.34919221761645924,-1.925,162.366
152,SOEXSIN12A8C133B0A,281713,Snowflakes,ARAEX7Y1187FB42D36,Toni Braxton Featuring Shaggy,219.01016,149.94,4,Christmas In Jamaica,0.7379725284001423,0.5559688037518089,-5.21,203.233
153,SOTSMNJ12AB018365E,492999,The Out Sound From Way In!,ARK2G5U1187FB46B34,Perrey And Kingsley,127.9473,135.78,4,Gossippo Perpetuo,0.5306057979398598,0.35032760522744555,-12.717,123.22200000000001
154,SOLGRUN12A8C140543,120640,El Fuego De Dentro,ARTB56G11C8A41569D,Sven Tasnadi,570.90567,122.96700000000001,4,2190 Dias Contigo,0.4800478193714765,0.30660364129709755,-12.28,538.372
155,SOQCHGV12AC4688FC6,789426,No Control,AR0GGKI1187FB391D5,Eddie,230.00771,142.024,4,No Control,0.6226841673398639,0.3622387467018491,-9.748,226.708
156,SOXCWTT12AC9075756,785362,Pentagrammaton,ARZEWUR1187FB53DC8,Enthroned,240.74403999999998,135.535,7,The Vitalized Shell,0.5934160487797832,0.395709547707622,-4.878,240.74400000000003
157,SOAFIPD12A8C13A261,298921,Pianissimo,AR89DTT1187B9A7ED5,Suzanne Ciani,192.20853,139.189,3,Mozart,0.6319466659983671,0.3807045358244573,-23.988000000000003,183.229
159,SOCVDYI12AC4687DDB,605167,Auralux Reggae Showcase,ARJDMBO1187B9AD118,Johnny Osbourne,215.30077000000003,163.445,4,Lend Me Your Chopper,0.6187657854861481,0.4091348687974841,-9.741,208.37599999999998
160,SOEVGMZ12A8C1421B5,474726,Heaven,ARYJSY01187B9B7C65,Dolly Parton,155.21913999999998,114.027,3,Letter To Heaven,0.7073356812574015,0.6038764869181625,-11.965,147.673
161,SOCGURJ12AB0182AEE,364642,Up Above My Head,AR77FBJ1187FB49D8D,Rance Allen Group,207.12444,111.316,1,Heaven is Where The Heart Is,0.4880088818032522,0.3140117898326241,-12.779000000000002,192.447
162,SOHTWLT12A8C13CFE1,307651,Pearl Jam,ARFVYJI1187B9B8E13,Pearl Jam,428.56444000000005,105.994,3,Inside Job,0.8144481104168003,0.6079718095629023,-8.402999999999999,414.69699999999995
163,SOVQZYP12A8C144692,614890,Take A Look,ARBM4TC1187FB5CE98,Natalie Cole,185.7824,88.48899999999999,1,Take A Look  (LP Version),0.6904475497729028,0.5077816674051294,-13.251,174.55599999999998
164,SOHHANU12A58A77C66,538734,Crack The Skye,ARMQHX71187B9890D3,Mastodon,654.28853,118.43299999999999,4,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),0.7804617487770407,0.5742747305168561,-5.8839999999999995,638.462
165,SOTHWPG12AB018C90E,767591,Behind The Blue,ARYXJ5A1187B9B9E56,Kiril Valeri,306.72934,96.007,4,Bulgarian Dream,0.6058740493326593,0.433945513830991,-6.928999999999999,276.149
166,SOOQHNV12AB0186CD4,554760,Matumago X Press,ARULHJM1187B997004,Word,229.51137999999997,187.80700000000002,4,Amalgama,0.6388802061278953,0.2463407135623725,-4.198,222.285
167,SOSGXRU12AAF3B2B07,528941,The Best of DJ Quik - Da Finale,AROTIMO1187FB532BF,DJ Quik,205.58321999999998,181.115,4,Born and Raised In Compton,0.7120989021279718,0.4133939112875,-6.997999999999999,202.93099999999998
168,SOFRUDU12A8C13A40C,293622,RCA Country Legends,AR0X3JJ1187FB3A9A7,Hank Locklin,127.05913999999999,148.357,4,"e're Gonna Go Fishin'""",0.6357570221000797,0.3794369722404727,-12.772,114.72399999999999
169,SONXLQQ12AB0184B54,472444,LOOK (Original Motion Picture Soundtrack),AR035N21187FB3938E,BT,44.35546,136.164,4,Robbers Kill Cop,0.7864270833791762,0.5122267383177268,-18.147000000000002,44.355
170,SOKPHVH12AB0187460,763206,Relax,ARA0H5U1187FB47949,2-4 Grooves feat. Reki D.,203.83302,126.941,4,Relax,0.6228299968847893,0.4269442562357665,-7.6610000000000005,195.11700000000002
171,SOIUGDX12A6D4FDECA,239244,Joy In Our Hearts - The Gospel Side Of The Jordanaires,AR358YS1187FB44A29,The Jordanaires,176.50893,159.582,3,Sweet By And By,0.38230828283667867,0.2835625959808445,-17.308,165.535
172,SOAYYDM12AB01817E6,329967,Enjoy!,ARANOZN1187B9B373E,Descendents,140.66893000000002,89.495,4,Orgofart,0.7272303154628746,0.4765593789777819,-28.346999999999998,135.285
173,SORAJXA12A58A7A4C9,71267,A Nite On The Strip - Live,ARHONG11187FB3B120,L.A. Guns,201.09016,102.259,3,Bitch Is Back,0.6657283364248289,0.4569405584415782,-2.8689999999999998,201.09
174,SODJUNF12A8C13337F,282150,Boo-Tay,ARRA2F91187B9B4061,Bare Jr.,254.79791,107.529,3,Naked Albino,0.5393805902106864,0.3605835821516753,-7.309,236.141
175,SOVDDWO12A6D4F9A78,46723,The Best Of Shelley Fabares [Digital Version],ARSGZ3J1187FB3E610,Shelley Fabares,143.0722,99.40799999999999,4,Johnny Loves Me (LP Version),0.07512476163907388,0.3701947010583135,-15.350999999999999,133.724
176,SOFGQAP12AB0185946,575880,In London_ In Love,ARMQ32V1187B9999F3,Norrie Paramor,163.49995,79.73100000000001,4,Dearly Beloved,0.31241512329832843,0.2506012864465103,-25.694000000000003,156.21200000000002
177,SORGLCR12AB0184B69,539974,Of My Times,AR8EDG51187FB41A08,Gary Hobbs,289.64526,188.502,1,The Look Of Love,0.5247000411070547,0.38976551809145177,-9.435,286.18
178,SOLBIIE12AB0184DFC,558289,Venus Envy,AR1GYND1187B9A9CD3,Diesel Boy,124.15955,133.72899999999998,1,Cooler Than You,0.5678142640009771,0.3766886310220993,-4.793,122.015
179,SORHOEV12A81C20F71,275722,"reddy's Favorites: The Best of A Nightmare On Elm Street""",AR1PCLK1187FB5BBFF,Angelo Badalamenti,167.3922,139.136,4,Taryns Deepest Fear,0.6987704777958721,0.3994517240050293,-17.623,163.149
180,SOFPYXC12A58A7A4B9,179267,Bitter Suites to Succubi,ARF0W6Z1187B9AC325,Cradle Of Filth,321.35791,193.69299999999998,4,Summer Dying Fast,0.7848203890392526,0.5725833363950456,-6.2,312.76099999999997
181,SOFQGCQ12AB0183609,517634,Manila Nights,ARWGIOC1187FB4CBEF,Jim Chappell,263.94077000000004,76.693,4,Still,0.5202049113174553,0.36150980217715184,-19.820999999999998,248.123
182,SOEBDBO12AC4688712,686750,Snapshot,ARZHLNX1187FB4B8E7,Ladybug,341.36771,126.95,4,Snapshot,0.4796956080800962,0.22005076466880735,-9.632,324.67900000000003
183,SONIQSB12AB0189829,766687,End Of The Road - Single,ARC25S11187B993923,Bandido,333.13914,144.812,1,End Of The Road (Head Horny\x19s Remix),0.4630872537342178,0.3278589246534592,-5.671,317.719
185,SOKIGWD12A6701DE9D,15567,Things Falling Apart,ARK9TRQ1187B99C095,Nine Inch Nails,168.56771,130.284,4,The Frail,0.9057768886660886,0.5984585009824434,-16.968,159.637
186,SOHXKAN12AC46872F1,789959,Os so\xc3\xb1os que volven,ARGTUWC1187B9904A0,Susana Seivane,350.71955,152.013,4,Para Milladoiro,0.3522128165873817,0.2979492662186256,-13.038,334.17
187,SOQZHMH12A8C13A393,259476,Leland Martin,ARFS01P1187B9A395A,Leland Martin,175.62077,159.968,4,Stone Cold Fingers (Bonus Track),0.3851433510894503,0.2721901520589511,-10.647,167.358
188,SOLEYPL12A6D4F83CE,534031,For Screening Purposes Only,ARGWIHH1187B9A79B0,Test Icicles,190.24934,75.031,4,Snowball,0.6820456916342974,0.3734642277637134,-4.172,185.28900000000002
189,SOZFCNC12A6D4F76F3,23134,Endless,AR5MK521187B98E0B8,Heaven 17,255.16362999999998,150.83700000000002,4,"We Don't Need This) Fascist Groove Thang""",0.6309286076787999,0.4615584519598182,-10.755999999999998,248.33700000000002
190,SOPUQFS12A8C13DE1E,220650,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split,ARU22AM1187B9961EA,React,120.2673,143.231,1,Drunk Alone,0.4851079176315293,0.2473405842381235,-3.4219999999999997,116.01299999999999
191,SOPNRDT12AB018A2D8,515188,Break The Night,ARTB56G11C8A41569D,Sven Tasnadi,557.26975,123.993,4,Charisma,0.4800478193714765,0.30660364129709755,-12.26,508.54
192,SOGTLVU12A8AE47D5D,237520,Texas Songster,AR93RTI1187B98ECFB,Mance Lipscomb,187.53261,97.98100000000001,1,Going Down Slow,0.450852685134409,0.3323898702808034,-23.526999999999997,180.355
193,SOXNMDZ12A6D4FA20D,64434,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,AR9AN471187B99E0DA,Scott Wesley Brown,295.60118,137.28799999999998,4,All Rise,0.4973075122753628,0.34240639110484233,-9.435,290.65
194,SOGOJBW12AB018513B,512027,Seu Olhar N\xc3\xa3o Mente,ARAR4YH1187B98BF2A,Fl\xc3\xa1vio Jos\xc3\xa9,252.02892999999997,168.32299999999998,4,Jogo Limpo,0.42427892689585,0.29547099049043,-8.639,252.02900000000002
195,SONNOCP12A8C145220,737947,"ever Be Scared / Don't Be A Hero""",AR567PN1187FB4B4F2,Moss,329.35138,111.079,4,Silent Hill,0.6025555891290453,0.3895355761888646,-7.672000000000001,316.883
196,SOUDHTP12AB0183403,495799,"'Wonderful Movie'n Bossa""",ARYKF861187B99C74B,Pery Ribeiro,180.00933999999998,133.009,4,Our Love Is Here To Stay,0.3854174467927127,0.31213122149558203,-13.668,171.648
197,SOWDEPU12A8C137B14,245279,Time and Space,AR4K59J1187FB3759B,Soular,244.45342000000002,146.577,5,Everything Changes,0.5391811881610101,0.276702624728755,-6.885,227.794
198,SOJBYGW12A8C13A497,264857,Death ... Is just the beginning Vol.4,ARLSF8H1187B9A76B0,Dimmu Borgir,282.53995,140.458,3,Master Of Disharmony,0.8260754666985954,0.5996026426495992,-4.2,275.522
199,SOQDTQP12A6D4F793F,23178,Live In Tokyo,ARDG9Z71187B997023,Public Image Ltd,388.28362999999996,132.506,4,(This Is Not A) Love Song (Live),0.6849948965806557,0.4155170828597263,-16.433,383.994
200,SOJHKYL12A6D4FA0AC,52141,Dark Days In Paradise,AR56P361187B9AC4DB,Gary Moore,345.93914,153.862,4,What Are We Here For,0.7613622384458618,0.4671106485845494,-6.9510000000000005,339.754
202,SONRSQW12A6D4F6D1C,53826,"he B52's""",ARVML631187B99E90D,"he B-52's""",261.74649,124.086,4,Wig,0.6815985531460305,0.5375372013052252,-9.628,250.921
204,SOMKMPB12A8C1447D0,754188,Punk International,ARD3LXU1187B9ABFC5,Sex Pistols,216.60689,145.518,4,God Save the Queen (Live),0.7311842304128983,0.5492043838770254,-3.736,214.192
205,SOSGQPS12A8AE48538,279702,Forever,ARXOTQH1187FB57084,Chris Brown,363.59791,139.998,4,Forever,0.8926886114037278,0.8521862384017338,-4.376,353.913
208,SOIKIJC12AC3DFB3D2,603055,Peace At Last - EP,ARC6UC81187B989062,Hem,133.27628,89.86,1,Have Yourself A Merry Little Christmas,0.6322428511255029,0.4534357911934751,-15.735999999999999,117.661
209,SOFJNQR12A6D4FAE92,435050,Alright_ Still (Deluxe),ARKZJ301187FB521B2,Lily Allen,264.69832,156.097,4,U Killed It,0.9160582384829288,0.5354083792298137,-5.871,251.141
210,SOGDFIT12AB018528B,340310,Light Flight - The Anthology,ARVKAWO11F50C47C9A,Pentangle,228.51872999999998,179.50099999999998,1,Rain And Snow,0.5470785691342652,0.3336491407920784,-12.052999999999999,223.37
211,SOOIZTH12AB018C12E,752185,This DJ,ARHXBJI1241B9C8B7F,DJ Dips,240.3522,86.689,3,Gerra De De,0.39257016560810254,0.31398973328035057,-6.247999999999999,233.465
212,SOQPJUL12AB0189379,667517,"latni hitovi '90 1""",ARTFLEU1269FCD1FE3,Ana Bekuta,145.57995,160.261,5,Kako mi je pitas sad,0.3266997281304141,0.3050742624735008,-13.703,140.52700000000002
213,SOMBQEO12A8C135018,150501,Miles To Miles,AR0LVFQ1187B9A84E0,Jason Miles,235.80688999999998,101.03,4,Voices On The Corner,0.4580551793630036,0.3717608953947885,-9.716000000000001,235.80700000000002
214,SOCQWKZ12A8C13CE4C,105115,RoadKillOvercoat,ARU9KWP1187B98B2A7,Busdriver,192.1824,155.03799999999998,4,(Bloody Paw On The) Kill Floor,0.6180027149087712,0.3494763271978497,-6.257999999999999,192.18200000000002
215,SONETAN12A58A7ACEB,142192,Addressing The Nation With The Blues,ARZ05QG1187FB3843E,Byther Smith,418.87302,117.16799999999999,3,I Wish My Mother Was Here,0.465194733342488,0.3622840901263234,-11.702,411.481
216,SOKEXTF12A8C13AE7E,296995,Lagrimas Negras,ARTEGHH1187FB435C8,Bebo & Cigala,198.26893,132.967,1,Inolvidable,0.4837038071043691,0.3516244688973981,-14.509,193.782
217,SOUJISW12CF4E09416,146503,Surprise,ARASSX21187FB528B7,Bizarre Inc,420.10077,139.91,4,Miracle,0.6338178816971488,0.3547257553023712,-9.062000000000001,412.473
218,SOJKDKH12A58A761A2,223472,Apogee,ARRH2S81187B98C8AA,Bongzilla,397.26975,95.882,4,Witch Weed (Live),0.5744007886920006,0.4460715844124553,-6.787999999999999,397.27
219,SOTWWBZ12AB01845E0,457879,Bone To Pick,ARSF4161187B9B449F,The Gone Jackals,229.79872999999998,135.175,3,Not Buried Deep Enough,0.4410499601843527,0.35300068828370523,-12.772,226.44099999999997
220,SOKZTUH12AB018B938,816840,Strictly Trucking,AR87OXB1187FB39E0B,The Willis Brothers,150.64771000000002,121.98299999999999,3,Give Me 40 Acres (To Turn This Rig Around),0.33462887799488394,0.17306799943289988,-9.258,144.62
221,SOQDTZG12A8C1442E3,319844,Music Of The Brazilian Masters,ARCLCFS1187B9AE476,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,286.14485,169.775,3,Ernesto Nazareth,0.5604116856288465,0.3419045735408989,-24.596999999999998,271.94599999999997
222,SOIFOLA12AB017CDA1,333103,To Live Alone,ARWAPYC1187FB3FCAF,S.U.P,384.70485,137.862,4,The Cube (Live),0.40616663491395866,0.272385459553457,-8.161,351.01
223,SOKHVZO12AB0184C4D,775316,PeeBoy EP,ARILV5E1187B9959C8,Boogie Pimps,415.03302,83.32600000000001,3,Get Back Down,0.6279973897229263,0.3653396527140089,-6.751,372.663
224,SOMISOP12AC468D9D5,599989,The Way West,ARHSAFX1187B98E89A,Brian Keane,133.53751,117.667,3,Battle Of The Rosebud / Cries,0.4531710070713659,0.3008559001020913,-29.295,133.53799999999998
225,SOOZKNQ12A6D4F6FD4,80339,Suburban,ARGR9FY1187FB4D0E7,Aberdeen,266.70975,90.90799999999999,3,Beyond the Light,0.5837732649218371,0.3432756605456756,-12.658,257.225
226,SOGOQGE12AB0182907,624887,Hitzone 49,ARVG4OK1187B9B6BD3,The Killers,284.3424,151.953,4,Spaceman,0.9184517888889826,0.8195882822285578,-6.546,267.685
227,SOWTIDJ12AB018808C,726003,Il meglio di Gloriana,ARGCY1Y1187B9A4FA5,Gloriana,179.06893,161.054,4,"ulecenella 'e m\xc3\xb2""",0.7369919703227188,0.4772251904432169,-17.522000000000002,175.92
228,SONIHLC12AB0187B0C,811387,Za Solntsem Vsled,ARYFROT1187B9B78C2,Butterfly Temple,100.5971,159.895,5,"skorosten' (instr.)""",0.5110009439105907,0.36674393175597547,-10.777000000000001,100.59700000000001
229,SOLBHCO12AB018769A,460988,Time Will Tell,ARIN12F1187FB3E92C,Grant Geissman,320.60036,128.219,4,Big Stax/High Volts (Album Version),0.4229713078848842,0.31724842518014,-9.993,303.04400000000004
230,SOVZVPT12AB018A59E,590998,4 Day Tornado,ARMZ4PD1187B9ACBCD,20/20,302.36689,101.229,4,It Goes On,0.500396009757894,0.3148821836230177,-12.99,284.595
231,SOZWDHS12AB0188A33,509285,Ao Vivo,AR0CWSC1187B9AFE3F,Jos\xc3\xa9 Augusto,284.70812,98.859,4,Pecado De Amor,0.4295449417044465,0.3224681544635993,-8.339,274.448
232,SOFSKON12A8C13B3B5,2016,The Altogether,ARD5K161187B9AC784,Orbital,327.8624,125.975,4,Illuminate,0.69300920358103,0.4986688747960867,-6.531000000000001,316.447
233,SOBOCAG12A6BD55D56,74586,Strength & Loyalty,ARUZRFN1187B98AC05,Bone Thugs-N-Harmony / Akon,286.30159,154.09,4,Never Forget Me,0.8159234203436856,0.5551383219226409,-6.933,273.601
234,SONCYFS12A8C14261E,312976,Kivenkantaja,ARSTH0R1187B98951E,Moonsorrow,356.49261,124.23700000000001,4,Ukkosenjumalan poika,0.6466185290996221,0.4426520030419225,-4.178,356.49300000000005
235,SOTNBNN12A6D4F6CC7,160605,Straight Outta Compton,ARSL5SP1187B9A7AE0,N.W.A.,168.75056999999998,97.09899999999999,4,A B***** Is A B***** (Edited),0.7477086693197713,0.5204078597263393,-8.91,165.86
236,SOXZLDX12A58A7CE52,282493,Live at the Grand Olympic Auditorium,ARCE0H01187B9AF741,Rage Against The Machine,201.56036,140.63,1,Kick Out The Jams,0.7834580210534935,0.5890867998181334,-2.069,201.56
237,SOEESQT12A8C13C7D5,161810,Take One More Chance With Me,ARW4AGO1187FB4F107,Jazz Gillum,185.67791,101.41,1,Me And My Buddy,0.3628001416809383,0.28228640563265106,-16.844,178.765
238,SOSKUNI12AB0187F12,559004,Revolutions Per Minute,ARZWK2R1187B98F09F,Rise Against,218.8273,186.25400000000002,4,Amber Changing,0.8470816882436729,0.6250804809743595,-3.803,218.827
239,SOSLFMU12AB018FFEA,681616,Psycho Drama,ARDOOH01187B991055,Ultraviolence,303.04607999999996,210.47,4,Murder Academy,0.4999392209886847,0.3744494304968199,-10.57,292.664
240,SOOKISK12AB0180667,405643,Issues,ARMBTFC1187FB56343,Korn,224.52200000000002,94.057,4,Hey Daddy,0.8291354220748781,0.5582983481283147,-6.694,214.94099999999997
241,SOVGBEK12A8C134E04,152247,Britten: Orchestral Works,ARBH0MS1187FB36311,Sir Neville Marriner,315.27137999999997,100.34899999999999,1,4 Sea Interludes Op. 33a: Storm,0.4300249868297068,0.3530340557754057,-16.753,303.45
242,SORJOMF12AB0186F78,644965,I Need You Now,ARTXEZN1187B9B8190,Agnes,275.06892999999997,124.009,4,I Need You Now,0.7375404029001575,0.4413555620481791,-4.376,271.296
243,SOVTGXQ12A6D4FB9CA,64098,Aliens - The Deluxe Edition,ARBM57Q1187B9AF97C,James Horner,191.81669,90.084,1,Atmosphere Station,0.6795192077928062,0.4918287043531379,-38.525,179.868
244,SOLKTEK12AB018BE1A,570488,Mind Control,ARED2DG1187FB3CB4D,Tantric,177.24036,106.698,1,Walk Away,0.7208086974926082,0.4671335192037262,-1.8430000000000002,171.40400000000002
245,SODYZIU12A8C13FBD9,223563,Call of the Mastodon,ARMQHX71187B9890D3,Mastodon,233.58649,89.78,4,Shadows That Move,0.7804617487770407,0.5742747305168561,-3.937,233.58599999999998
246,SOJRCDU12AB0189D27,466577,One World One People,ARNIFX51187FB418EA,Xcultures,38.3473,107.177,7,Smile,0.4004335134580979,0.26627528554651025,-16.006,38.347
247,SOBMHTY12AC9097B7C,785416,Live From Dublin,AREW1KO1187B98E42E,The Irish Tenors,100.85831999999999,152.25799999999998,4,Mountains Of Mourne,0.5990199587515855,0.3748626163634973,-19.794,100.85799999999999
248,SOZWHVZ12A6D4F90E7,53563,Window In The Skies,ARUJ5A41187FB3F5F1,U2,485.19791,134.083,4,Kite Live from Sydney,0.8435265433330642,0.7503115032482077,-7.614,474.517
249,SOQAHUW12AB0181F04,508052,Nuestra Tradici\xc3\xb3n,ARE2BVT1187B9AC9A2,Little Joe,239.01995,106.398,3,Loco (Crazy),0.4547099110287955,0.2928015391228553,-10.274000000000001,230.545
